protein_group,precursor_num,scan_num
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN,1,1
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN;sp|P54707|AT12A_HUMAN;sp|Q13733|AT1A4_HUMAN,2,2
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN,3,3
sp|P05114|HMGN1_HUMAN,5,6
sp|P05141|ADT2_HUMAN,2,2
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN,3,4
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN;sp|Q9H0C2|ADT4_HUMAN,3,3
sp|P05141|ADT2_HUMAN;sp|P12236|ADT3_HUMAN,2,2
sp|P05161|ISG15_HUMAN,9,9
sp|P05198|IF2A_HUMAN,10,10
sp|P05204|HMGN2_HUMAN,3,4
sp|P05386|RLA1_HUMAN,1,1
sp|P05387|RLA2_HUMAN,10,10
sp|P05388|RLA0_HUMAN,3,3
sp|P05388|RLA0_HUMAN;sp|Q8NHW5|RLA0L_HUMAN,8,8
sp|P05455|LA_HUMAN,8,9
sp|P05556|ITB1_HUMAN,5,5
sp|P05783|K1C18_HUMAN,24,25
sp|P05783|K1C18_HUMAN;sp|P08727|K1C19_HUMAN,1,1
sp|P05783|K1C18_HUMAN;sp|Q92764|KRT35_HUMAN,1,2
sp|P05787|K2C8_HUMAN,35,51
sp|P05787|K2C8_HUMAN;sp|P08670|VIME_HUMAN;sp|P08729|K2C7_HUMAN;sp|P17661|DESM_HUMAN;sp|P41219|PERI_HUMAN,1,1
sp|P05787|K2C8_HUMAN;sp|P08670|VIME_HUMAN;sp|P08729|K2C7_HUMAN;sp|P17661|DESM_HUMAN;sp|P41219|PERI_HUMAN;sp|Q9NSB2|KRT84_HUMAN,1,1
sp|P05787|K2C8_HUMAN;sp|P08729|K2C7_HUMAN;sp|P14136|GFAP_HUMAN;sp|P19013|K2C4_HUMAN;sp|Q6KB66|K2C80_HUMAN,2,2
sp|P05976|MYL1_HUMAN;sp|P08590|MYL3_HUMAN,1,1
sp|P06396|GELS_HUMAN,5,5
sp|P06454|PTMA_HUMAN,6,10
sp|P06576|ATPB_HUMAN,20,24
sp|P06703|S10A6_HUMAN,2,2
sp|P06733|ENOA_HUMAN,22,31
sp|P06733|ENOA_HUMAN;sp|P09104|ENOG_HUMAN;sp|P13929|ENOB_HUMAN,2,2
sp|P06744|G6PI_HUMAN,17,19
sp|P06744|G6PI_HUMAN;sp|Q8N196|SIX5_HUMAN,1,1
sp|P06748|NPM_HUMAN,3,4
sp|P06753|TPM3_HUMAN,4,6
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P67936|TPM4_HUMAN,3,3
sp|P06753|TPM3_HUMAN;sp|P67936|TPM4_HUMAN,2,2
sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q8N257|H2B3B_HUMAN,3,3
sp|P07099|HYEP_HUMAN,7,7
sp|P07108|ACBP_HUMAN,2,3
sp|P07195|LDHB_HUMAN,17,20
sp|P07196|NFL_HUMAN;sp|P07197|NFM_HUMAN;sp|P08670|VIME_HUMAN;sp|P12036|NFH_HUMAN;sp|P17661|DESM_HUMAN;sp|Q16352|AINX_HUMAN,1,1
sp|P07205|PGK2_HUMAN,1,1
sp|P07237|PDIA1_HUMAN,28,28
sp|P07339|CATD_HUMAN,5,5
sp|P07355|ANXA2_HUMAN,8,8
sp|P07437|TBB5_HUMAN,5,5
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1,1
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1,2
sp|P07437|TBB5_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1,2
sp|P07477|TRY1_HUMAN,1,2
sp|P07477|TRY1_HUMAN;sp|P07478|TRY2_HUMAN;sp|Q8NHM4|TRY6_HUMAN,1,1
sp|P07477|TRY1_HUMAN;sp|Q9BYE2|TMPSD_HUMAN,1,1
sp|P07737|PROF1_HUMAN,9,12
sp|P07814|SYEP_HUMAN,17,17
sp|P07900|HS90A_HUMAN,16,17
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN,2,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN,1,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG1|HS904_HUMAN,2,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN,2,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN,1,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,3,3
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG0|HS905_HUMAN,3,3
sp|P07900|HS90A_HUMAN;sp|Q14568|HS902_HUMAN,2,2
sp|P07900|HS90A_HUMAN;sp|Q58FG0|HS905_HUMAN,1,1
sp|P07900|HS90A_HUMAN;sp|Q58FG1|HS904_HUMAN,1,1
sp|P07910|HNRPC_HUMAN,7,10
sp|P07910|HNRPC_HUMAN;sp|Q86SE5|RALYL_HUMAN,1,1
sp|P07951|TPM2_HUMAN,4,4
sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN,3,3
sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,3,3
sp|P07954|FUMH_HUMAN,6,6
sp|P08133|ANXA6_HUMAN,1,1
sp|P08134|RHOC_HUMAN;sp|P61586|RHOA_HUMAN,1,2
sp|P08195|4F2_HUMAN,21,22
sp|P08237|PFKAM_HUMAN,1,1
sp|P08237|PFKAM_HUMAN;sp|P17858|PFKAL_HUMAN;sp|Q01813|PFKAP_HUMAN,1,1
sp|P08238|HS90B_HUMAN,14,16
sp|P08238|HS90B_HUMAN;sp|P14625|ENPL_HUMAN,1,1
sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,4,5
sp|P08238|HS90B_HUMAN;sp|Q58FF8|H90B2_HUMAN,1,1
sp|P08243|ASNS_HUMAN,11,11
sp|P08559|ODPA_HUMAN,1,1
sp|P08574|CY1_HUMAN,2,2
sp|P08579|RU2B_HUMAN;sp|P09012|SNRPA_HUMAN,2,2
sp|P08621|RU17_HUMAN,2,2
sp|P08670|VIME_HUMAN,33,41
sp|P08670|VIME_HUMAN;sp|P14136|GFAP_HUMAN,1,2
sp|P08670|VIME_HUMAN;sp|P17661|DESM_HUMAN,1,1
sp|P08670|VIME_HUMAN;sp|P41219|PERI_HUMAN,2,3
sp|P08708|RS17_HUMAN,3,3
sp|P08727|K1C19_HUMAN,12,12
sp|P08727|K1C19_HUMAN;sp|Q04695|K1C17_HUMAN,3,3
sp|P08729|K2C7_HUMAN,22,27
sp|P08729|K2C7_HUMAN;sp|Q14CN4|K2C72_HUMAN,2,2
sp|P08729|K2C7_HUMAN;sp|Q5XKE5|K2C79_HUMAN,1,1
sp|P08758|ANXA5_HUMAN,14,16
sp|P08865|RSSA_HUMAN,2,3
sp|P09012|SNRPA_HUMAN,1,1
sp|P09211|GSTP1_HUMAN,10,10
sp|P09234|RU1C_HUMAN,1,1
sp|P09382|LEG1_HUMAN,6,6
sp|P09429|HMGB1_HUMAN,2,2
sp|P09493|TPM1_HUMAN,6,6
sp|P09496|CLCA_HUMAN,3,3
sp|P09525|ANXA4_HUMAN,2,2
sp|P09651|ROA1_HUMAN,4,5
sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN,2,2
sp|P09661|RU2A_HUMAN,1,1
sp|P09874|PARP1_HUMAN,10,10
sp|P0C0S5|H2AZ_HUMAN;sp|Q71UI9|H2AV_HUMAN,3,3
sp|P0C0S8|H2A1_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1,1
sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN;sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN,5,6
sp|P0DME0|SETLP_HUMAN;sp|Q01105|SET_HUMAN,6,6
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN,9,9
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11142|HSP7C_HUMAN,1,2
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN;sp|P48741|HSP77_HUMAN;sp|P54652|HSP72_HUMAN,1,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P17066|HSP76_HUMAN,2,2
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN,1,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN;sp|P48741|HSP77_HUMAN,2,2
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P17066|HSP76_HUMAN;sp|P48741|HSP77_HUMAN,1,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P34931|HS71L_HUMAN,5,5
sp|P0DP23|CALM1_HUMAN;sp|P0DP24|CALM2_HUMAN;sp|P0DP25|CALM3_HUMAN,4,4
sp|P0DP23|CALM1_HUMAN;sp|P0DP24|CALM2_HUMAN;sp|P0DP25|CALM3_HUMAN;sp|P27482|CALL3_HUMAN,1,1
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,2,4
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9NY65|TBA8_HUMAN,4,4
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,2,2
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9NY65|TBA8_HUMAN,1,2
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,2,2
sp|P10412|H14_HUMAN;sp|P16401|H15_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN;sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN,1,1
sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN,5,6
sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN;sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN,3,3
sp|P10599|THIO_HUMAN,4,4
sp|P10606|COX5B_HUMAN,1,1
sp|P10620|MGST1_HUMAN,1,1
sp|P10768|ESTD_HUMAN,4,4
sp|P10809|CH60_HUMAN,25,31
sp|P11021|BIP_HUMAN,28,28
sp|P11021|BIP_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P34931|HS71L_HUMAN;sp|P54652|HSP72_HUMAN,2,2
sp|P11142|HSP7C_HUMAN,19,21
sp|P11142|HSP7C_HUMAN;sp|P17066|HSP76_HUMAN;sp|P54652|HSP72_HUMAN,1,2
sp|P11142|HSP7C_HUMAN;sp|P54652|HSP72_HUMAN,9,9
sp|P11166|GTR1_HUMAN,3,3
sp|P11177|ODPB_HUMAN,1,1
sp|P11233|RALA_HUMAN;sp|P11234|RALB_HUMAN,1,1
sp|P11279|LAMP1_HUMAN,3,3
sp|P11413|G6PD_HUMAN,24,28
sp|P11586|C1TC_HUMAN,22,22
sp|P11586|C1TC_HUMAN;sp|Q6UB35|C1TM_HUMAN,1,1
sp|P11766|ADHX_HUMAN,3,3
sp|P11908|PRPS2_HUMAN;sp|P21108|PRPS3_HUMAN;sp|P60891|PRPS1_HUMAN,1,1
sp|P11908|PRPS2_HUMAN;sp|P60891|PRPS1_HUMAN,1,1
sp|P11940|PABP1_HUMAN,2,2
sp|P11940|PABP1_HUMAN;sp|Q13310|PABP4_HUMAN,3,3
sp|P11940|PABP1_HUMAN;sp|Q13310|PABP4_HUMAN;sp|Q4VXU2|PAP1L_HUMAN;sp|Q9H361|PABP3_HUMAN,1,1
sp|P11940|PABP1_HUMAN;sp|Q4VXU2|PAP1L_HUMAN,1,1
sp|P11940|PABP1_HUMAN;sp|Q4VXU2|PAP1L_HUMAN;sp|Q5JQF8|PAP1M_HUMAN;sp|Q9H361|PABP3_HUMAN,1,1
sp|P11940|PABP1_HUMAN;sp|Q4VXU2|PAP1L_HUMAN;sp|Q96DU9|PABP5_HUMAN,1,1
sp|P11940|PABP1_HUMAN;sp|Q9H361|PABP3_HUMAN,5,5
sp|P12004|PCNA_HUMAN,7,7
sp|P12081|HARS1_HUMAN,3,3
sp|P12081|HARS1_HUMAN;sp|P49590|SYHM_HUMAN,1,1
sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN,1,1
sp|P12236|ADT3_HUMAN,1,1
sp|P12268|IMDH2_HUMAN,6,6
sp|P12268|IMDH2_HUMAN;sp|P20839|IMDH1_HUMAN,1,1
sp|P12277|KCRB_HUMAN,5,5
sp|P12429|ANXA3_HUMAN,15,15
sp|P12524|MYCL_HUMAN;sp|P12525|MYCP1_HUMAN,1,1
sp|P12814|ACTN1_HUMAN,11,11
sp|P12814|ACTN1_HUMAN;sp|P35609|ACTN2_HUMAN,1,1
sp|P12814|ACTN1_HUMAN;sp|P35609|ACTN2_HUMAN;sp|Q08043|ACTN3_HUMAN,1,1
sp|P12956|XRCC6_HUMAN,18,19
sp|P13010|XRCC5_HUMAN,22,22
sp|P13073|COX41_HUMAN,3,3
sp|P13473|LAMP2_HUMAN,1,1
sp|P13489|RINI_HUMAN,1,1
sp|P13639|EF2_HUMAN,25,30
sp|P13639|EF2_HUMAN;sp|Q15029|U5S1_HUMAN,1,1
sp|P13645|K1C10_HUMAN,2,2
sp|P13667|PDIA4_HUMAN,2,2
sp|P13693|TCTP_HUMAN,3,4
sp|P13693|TCTP_HUMAN;sp|Q56UQ5|TPT1L_HUMAN,2,2
sp|P13796|PLSL_HUMAN;sp|P13797|PLST_HUMAN,2,3
sp|P13796|PLSL_HUMAN;sp|P13797|PLST_HUMAN;sp|Q14651|PLSI_HUMAN,1,1
sp|P13797|PLST_HUMAN,7,7
sp|P13797|PLST_HUMAN;sp|Q14651|PLSI_HUMAN,2,3
sp|P13804|ETFA_HUMAN,4,4
sp|P14314|GLU2B_HUMAN,8,9
sp|P14324|FPPS_HUMAN,5,5
sp|P14618|KPYM_HUMAN,33,45
sp|P14618|KPYM_HUMAN;sp|P30613|KPYR_HUMAN,1,1
sp|P14625|ENPL_HUMAN,18,18
sp|P14625|ENPL_HUMAN;sp|Q58FF3|ENPLL_HUMAN,3,3
sp|P14649|MYL6B_HUMAN;sp|P60660|MYL6_HUMAN,1,1
sp|P14866|HNRPL_HUMAN,10,11
sp|P14868|SYDC_HUMAN,3,3
sp|P15121|ALDR_HUMAN,5,5
sp|P15170|ERF3A_HUMAN,2,2
sp|P15170|ERF3A_HUMAN;sp|Q8IYD1|ERF3B_HUMAN,2,2
sp|P15259|PGAM2_HUMAN;sp|P18669|PGAM1_HUMAN,4,5
sp|P15259|PGAM2_HUMAN;sp|P18669|PGAM1_HUMAN;sp|Q8N0Y7|PGAM4_HUMAN,2,2
sp|P15311|EZRI_HUMAN,14,14
sp|P15311|EZRI_HUMAN;sp|P26038|MOES_HUMAN;sp|P35241|RADI_HUMAN,12,12
sp|P15328|FOLR1_HUMAN,1,1
sp|P15531|NDKA_HUMAN,7,8
sp|P15531|NDKA_HUMAN;sp|P22392|NDKB_HUMAN,4,4
sp|P15559|NQO1_HUMAN,11,12
sp|P15880|RS2_HUMAN,7,7
sp|P16070|CD44_HUMAN,4,4
sp|P16152|CBR1_HUMAN,6,6
sp|P16401|H15_HUMAN,5,8
sp|P16403|H12_HUMAN,1,1
sp|P16520|GBB3_HUMAN;sp|P62873|GBB1_HUMAN;sp|P62879|GBB2_HUMAN,1,1
sp|P16520|GBB3_HUMAN;sp|P62873|GBB1_HUMAN;sp|P62879|GBB2_HUMAN;sp|Q9HAV0|GBB4_HUMAN,1,1
sp|P16615|AT2A2_HUMAN,1,1
sp|P16949|STMN1_HUMAN,2,2
sp|P16949|STMN1_HUMAN;sp|Q93045|STMN2_HUMAN,1,1
sp|P16989|YBOX3_HUMAN;sp|P67809|YBOX1_HUMAN,1,1
sp|P16989|YBOX3_HUMAN;sp|P67809|YBOX1_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN,4,4
sp|P17066|HSP76_HUMAN;sp|P48741|HSP77_HUMAN,1,2
sp|P17096|HMGA1_HUMAN,3,4
sp|P17174|AATC_HUMAN,5,5
sp|P17516|AK1C4_HUMAN;sp|P42330|AK1C3_HUMAN;sp|P52895|AK1C2_HUMAN;sp|Q04828|AK1C1_HUMAN,2,2
sp|P17516|AK1C4_HUMAN;sp|P42330|AK1C3_HUMAN;sp|Q04828|AK1C1_HUMAN,2,2
sp|P17655|CAN2_HUMAN,3,4
sp|P17812|PYRG1_HUMAN;sp|Q9NRF8|PYRG2_HUMAN,2,2
sp|P17844|DDX5_HUMAN,7,7
sp|P17844|DDX5_HUMAN;sp|Q92841|DDX17_HUMAN,1,1
sp|P17858|PFKAL_HUMAN;sp|Q01813|PFKAP_HUMAN,1,1
sp|P17931|LEG3_HUMAN,9,9
sp|P17987|TCPA_HUMAN,14,14
sp|P18077|RL35A_HUMAN,6,7
sp|P18085|ARF4_HUMAN,4,5
sp|P18085|ARF4_HUMAN;sp|P61204|ARF3_HUMAN;sp|P84077|ARF1_HUMAN;sp|P84085|ARF5_HUMAN,2,4
sp|P18124|RL7_HUMAN,15,16
sp|P18206|VINC_HUMAN,33,33
sp|P18621|RL17_HUMAN,7,8
sp|P18669|PGAM1_HUMAN,4,4
sp|P18669|PGAM1_HUMAN;sp|Q8N0Y7|PGAM4_HUMAN,1,1
sp|P18754|RCC1_HUMAN,2,2
sp|P18859|ATP5J_HUMAN,1,1
sp|P19338|NUCL_HUMAN,22,23
sp|P20042|IF2B_HUMAN,5,5
sp|P20290|BTF3_HUMAN,3,3
sp|P20339|RAB5A_HUMAN;sp|P51148|RAB5C_HUMAN;sp|P61020|RAB5B_HUMAN,3,3
sp|P20340|RAB6A_HUMAN;sp|Q53S08|RAB6D_HUMAN,1,1
sp|P20340|RAB6A_HUMAN;sp|Q9NRW1|RAB6B_HUMAN,1,1
sp|P20618|PSB1_HUMAN,5,5
sp|P20674|COX5A_HUMAN,2,2
sp|P20700|LMNB1_HUMAN,19,19
sp|P20810|ICAL_HUMAN,3,3
sp|P20962|PTMS_HUMAN,2,2
sp|P21108|PRPS3_HUMAN;sp|P60891|PRPS1_HUMAN,1,1
sp|P21266|GSTM3_HUMAN,3,3
sp|P21266|GSTM3_HUMAN;sp|P28161|GSTM2_HUMAN;sp|P46439|GSTM5_HUMAN,1,2
sp|P21291|CSRP1_HUMAN,4,4
sp|P21333|FLNA_HUMAN,102,116
sp|P21333|FLNA_HUMAN;sp|Q14315|FLNC_HUMAN,2,2
sp|P21796|VDAC1_HUMAN,13,13
sp|P22061|PIMT_HUMAN,4,4
sp|P22087|FBRL_HUMAN,2,2
sp|P22090|RS4Y1_HUMAN;sp|P62701|RS4X_HUMAN,2,2
sp|P22090|RS4Y1_HUMAN;sp|P62701|RS4X_HUMAN;sp|Q8TD47|RS4Y2_HUMAN,4,5
sp|P22102|PUR2_HUMAN,2,2
sp|P22234|PUR6_HUMAN,8,8
sp|P22307|SCP2_HUMAN,3,3
sp|P22314|UBA1_HUMAN,20,20
sp|P22392|NDKB_HUMAN,3,3
sp|P22626|ROA2_HUMAN,17,19
sp|P23246|SFPQ_HUMAN,12,16
sp|P23246|SFPQ_HUMAN;sp|Q15233|NONO_HUMAN,1,1
sp|P23284|PPIB_HUMAN,10,11
sp|P23381|SYWC_HUMAN,3,3
sp|P23396|RS3_HUMAN,15,19
sp|P23526|SAHH_HUMAN,8,8
sp|P23528|COF1_HUMAN,6,6
sp|P23528|COF1_HUMAN;sp|P60981|DEST_HUMAN;sp|Q9Y281|COF2_HUMAN,1,2
sp|P23528|COF1_HUMAN;sp|Q9Y281|COF2_HUMAN,3,3
sp|P23588|IF4B_HUMAN,6,6
sp|P23763|VAMP1_HUMAN;sp|P63027|VAMP2_HUMAN;sp|Q15836|VAMP3_HUMAN,1,1
sp|P23919|KTHY_HUMAN,1,1
sp|P23921|RIR1_HUMAN,8,8
sp|P24534|EF1B_HUMAN,6,7
sp|P24539|AT5F1_HUMAN,4,4
sp|P24666|PPAC_HUMAN,1,1
sp|P25205|MCM3_HUMAN,7,7
sp|P25398|RS12_HUMAN,2,2
sp|P25705|ATPA_HUMAN,20,21
sp|P25786|PSA1_HUMAN,9,9
sp|P25787|PSA2_HUMAN,3,3
sp|P25788|PSA3_HUMAN,6,7
sp|P25789|PSA4_HUMAN,5,5
sp|P26038|MOES_HUMAN,24,30
sp|P26368|U2AF2_HUMAN,2,2
sp|P26373|RL13_HUMAN,8,9
sp|P26447|S10A4_HUMAN,1,1
sp|P26583|HMGB2_HUMAN,4,4
sp|P26599|PTBP1_HUMAN,6,7
sp|P26639|SYTC_HUMAN,19,20
sp|P26641|EF1G_HUMAN,14,16
sp|P27105|STOM_HUMAN,8,9
sp|P27348|1433T_HUMAN,2,2
sp|P27348|1433T_HUMAN;sp|P31946|1433B_HUMAN;sp|P31947|1433S_HUMAN;sp|P61981|1433G_HUMAN;sp|P62258|1433E_HUMAN;sp|P63104|1433Z_HUMAN;sp|Q04917|1433F_HUMAN,3,4
sp|P27348|1433T_HUMAN;sp|P31946|1433B_HUMAN;sp|P61981|1433G_HUMAN;sp|Q04917|1433F_HUMAN,1,1
sp|P27348|1433T_HUMAN;sp|P31946|1433B_HUMAN;sp|P63104|1433Z_HUMAN,2,3
sp|P27635|RL10_HUMAN,2,4
sp|P27635|RL10_HUMAN;sp|Q96L21|RL10L_HUMAN,4,5
sp|P27694|RFA1_HUMAN,3,3
sp|P27695|APEX1_HUMAN,5,5
sp|P27708|PYR1_HUMAN;sp|P31327|CPSM_HUMAN,1,1
sp|P27797|CALR_HUMAN,14,15
sp|P27816|MAP4_HUMAN,11,11
sp|P27824|CALX_HUMAN,12,13
sp|P28066|PSA5_HUMAN,6,6
sp|P28070|PSB4_HUMAN,2,2
sp|P28072|PSB6_HUMAN,4,4
sp|P28074|PSB5_HUMAN,6,6
sp|P28838|AMPL_HUMAN,1,1
sp|P29401|TKT_HUMAN,26,29
sp|P29692|EF1D_HUMAN,12,14
sp|P29966|MARCS_HUMAN,5,5
sp|P30040|ERP29_HUMAN,1,1
sp|P30041|PRDX6_HUMAN,10,10
sp|P30043|BLVRB_HUMAN,1,1
sp|P30044|PRDX5_HUMAN,7,7
sp|P30048|PRDX3_HUMAN,4,4
sp|P30049|ATPD_HUMAN,2,2
sp|P30050|RL12_HUMAN,5,6
sp|P30084|ECHM_HUMAN,1,1
sp|P30086|PEBP1_HUMAN,6,6
sp|P30101|PDIA3_HUMAN,22,23
sp|P30153|2AAA_HUMAN,5,5
sp|P30153|2AAA_HUMAN;sp|P30154|2AAB_HUMAN,2,2
sp|P30536|TSPO_HUMAN,2,2
sp|P30566|PUR8_HUMAN,1,1
sp|P30626|SORCN_HUMAN,1,1
sp|P30837|AL1B1_HUMAN,1,1
sp|P30838|AL3A1_HUMAN,1,1
sp|P31040|SDHA_HUMAN,6,6
sp|P31150|GDIA_HUMAN;sp|P50395|GDIB_HUMAN,3,3
sp|P31153|METK2_HUMAN,3,3
sp|P31153|METK2_HUMAN;sp|Q00266|METK1_HUMAN,1,1
sp|P31327|CPSM_HUMAN,12,12
sp|P31939|PUR9_HUMAN,12,12
sp|P31942|HNRH3_HUMAN,3,3
sp|P31943|HNRH1_HUMAN,3,3
sp|P31943|HNRH1_HUMAN;sp|P52597|HNRPF_HUMAN,1,1
sp|P31943|HNRH1_HUMAN;sp|P55795|HNRH2_HUMAN,2,2
sp|P31946|1433B_HUMAN,6,6
sp|P31946|1433B_HUMAN;sp|P61981|1433G_HUMAN,1,2
sp|P31947|1433S_HUMAN,6,7
sp|P31948|STIP1_HUMAN,17,18
sp|P31949|S10AB_HUMAN,5,7
sp|P32119|PRDX2_HUMAN,6,6
sp|P32119|PRDX2_HUMAN;sp|Q06830|PRDX1_HUMAN,1,1
sp|P32455|GBP1_HUMAN,1,1
sp|P32969|RL9_HUMAN,6,6
sp|P33316|DUT_HUMAN,4,4
sp|P33991|MCM4_HUMAN,5,5
sp|P33992|MCM5_HUMAN,5,5
sp|P33993|MCM7_HUMAN,10,10
sp|P34897|GLYM_HUMAN,5,5
sp|P34932|HSP74_HUMAN,6,6
sp|P34932|HSP74_HUMAN;sp|Q92598|HS105_HUMAN,1,1
sp|P35221|CTNA1_HUMAN,3,3
sp|P35232|PHB1_HUMAN,12,12
sp|P35241|RADI_HUMAN,5,5
sp|P35268|RL22_HUMAN,2,2
sp|P35520|CBS_HUMAN,1,1
sp|P35527|K1C9_HUMAN,1,1
sp|P35579|MYH9_HUMAN,83,94
sp|P35579|MYH9_HUMAN;sp|P35580|MYH10_HUMAN,7,7
